"Plot Title: Room 12"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 10561435, SEN S/N: 10561435)","RH, % (LGR S/N: 10561435, SEN S/N: 10561435)","DewPt, °C (LGR S/N: 10561435, SEN S/N: 10561435)","Started (LGR S/N: 10561435, SEN S/N: 10561435)","Chan 2 Alarm Tripped (LGR S/N: 10561435, SEN S/N: 10561435)","Button Up (LGR S/N: 10561435, SEN S/N: 10561435)","Chan 2 Alarm Cleared (LGR S/N: 10561435, SEN S/N: 10561435)","Chan 1 Alarm Tripped (LGR S/N: 10561435, SEN S/N: 10561435)","Chan 1 Alarm Cleared (LGR S/N: 10561435, SEN S/N: 10561435)","Button Down (LGR S/N: 10561435, SEN S/N: 10561435)","Stopped (LGR S/N: 10561435, SEN S/N: 10561435)","Host Connected (LGR S/N: 10561435, SEN S/N: 10561435)","End Of File (LGR S/N: 10561435, SEN S/N: 10561435)"
348,11/12/14 09:49:07 PM,20.749,73.127,15.782,,,,,,,,,,
349,11/12/14 09:54:07 PM,21.441,72.359,16.283,,,,,,,,,,
350,11/12/14 09:59:07 PM,20.273,66.047,13.745,,,,,,,,,,
351,11/12/14 10:04:07 PM,20.726,72.803,15.690,,,,,,,,,,
352,11/12/14 10:09:07 PM,21.393,71.678,16.088,,,,,,,,,,
353,11/12/14 10:14:07 PM,20.273,65.601,13.641,,,,,,,,,,
354,11/12/14 10:19:07 PM,20.678,72.445,15.567,,,,,,,,,,
355,11/12/14 10:24:07 PM,21.370,71.176,15.955,,,,,,,,,,
356,11/12/14 10:29:07 PM,20.225,67.108,13.945,,,,,,,,,,
357,11/12/14 10:34:07 PM,20.702,72.566,15.616,,,,,,,,,,
358,11/12/14 10:39:07 PM,21.370,70.560,15.819,,,,,,,,,,
359,11/12/14 10:44:07 PM,20.130,68.567,14.187,,,,,,,,,,
360,11/12/14 10:49:07 PM,20.726,72.309,15.584,,,,,,,,,,
361,11/12/14 10:54:07 PM,21.393,69.859,15.686,,,,,,,,,,
362,11/12/14 10:59:07 PM,20.154,68.365,14.164,,,,,,,,,,
363,11/12/14 11:04:07 PM,20.726,71.464,15.400,,,,,,,,,,
364,11/12/14 11:09:07 PM,21.370,68.438,15.342,,,,,,,,,,
365,11/12/14 11:14:07 PM,20.178,68.311,14.174,,,,,,,,,,
366,11/12/14 11:19:07 PM,20.749,69.916,15.082,,,,,,,,,,
367,11/12/14 11:24:07 PM,21.370,65.403,14.636,,,,,,,,,,
368,11/12/14 11:29:07 PM,20.154,68.277,14.144,,,,,,,,,,
369,11/12/14 11:34:07 PM,20.821,68.073,14.735,,,,,,,,,,
370,11/12/14 11:39:07 PM,21.346,62.482,13.907,,,,,,,,,,
371,11/12/14 11:44:07 PM,20.154,67.805,14.037,,,,,,,,,,
372,11/12/14 11:49:07 PM,20.892,66.275,14.388,,,,,,,,,,
373,11/12/14 11:54:07 PM,21.179,59.692,13.048,,,,,,,,,,
374,11/12/14 11:59:07 PM,20.130,67.623,13.973,,,,,,,,,,
375,11/13/14 12:04:07 AM,20.916,64.906,14.088,,,,,,,,,,
376,11/13/14 12:09:07 AM,21.155,58.006,12.587,,,,,,,,,,
377,11/13/14 12:14:07 AM,20.225,66.247,13.746,,,,,,,,,,
378,11/13/14 12:19:07 AM,21.036,63.095,13.764,,,,,,,,,,
379,11/13/14 12:24:07 AM,20.630,55.619,11.459,,,,,,,,,,
380,11/13/14 12:29:07 AM,20.344,64.957,13.557,,,,,,,,,,
381,11/13/14 12:34:07 AM,21.155,61.785,13.554,,,,,,,,,,
382,11/13/14 12:39:07 AM,20.225,59.146,12.012,,,,,,,,,,
383,11/13/14 12:44:07 AM,20.511,63.338,13.327,,,,,,,,,,
384,11/13/14 12:49:07 AM,21.274,60.378,13.313,,,,,,,,,,
385,11/13/14 12:54:07 AM,20.035,62.356,12.638,,,,,,,,,,
386,11/13/14 12:59:07 AM,20.678,61.828,13.115,,,,,,,,,,
387,11/13/14 01:04:07 AM,21.346,58.679,12.942,,,,,,,,,,
388,11/13/14 01:09:07 AM,20.035,63.288,12.864,,,,,,,,,,
389,11/13/14 01:14:07 AM,20.821,60.822,12.998,,,,,,,,,,
390,11/13/14 01:19:07 AM,21.107,55.721,11.931,,,,,,,,,,
391,11/13/14 01:24:07 AM,20.178,62.861,12.896,,,,,,,,,,
392,11/13/14 01:29:07 AM,20.988,60.028,12.954,,,,,,,,,,
393,11/13/14 01:34:07 AM,20.630,54.196,11.068,,,,,,,,,,
394,11/13/14 01:39:07 AM,20.321,62.132,12.853,,,,,,,,,,
395,11/13/14 01:44:07 AM,21.131,59.288,12.899,,,,,,,,,,
396,11/13/14 01:49:07 AM,20.273,57.166,11.541,,,,,,,,,,
397,11/13/14 01:54:07 AM,20.511,61.166,12.793,,,,,,,,,,
398,11/13/14 01:59:07 AM,21.226,58.630,12.818,,,,,,,,,,
399,11/13/14 02:04:07 AM,20.059,61.062,12.340,,,,,,,,,,
400,11/13/14 02:09:07 AM,20.678,60.222,12.712,,,,,,,,,,
401,11/13/14 02:14:07 AM,21.298,56.891,12.425,,,,,,,,,,
402,11/13/14 02:19:07 AM,20.035,62.296,12.623,,,,,,,,,,
403,11/13/14 02:24:07 AM,20.845,59.670,12.728,,,,,,,,,,
404,11/13/14 02:29:07 AM,21.083,54.789,11.653,,,,,,,,,,
405,11/13/14 02:34:07 AM,20.154,61.592,12.562,,,,,,,,,,
406,11/13/14 02:39:07 AM,20.988,58.777,12.632,,,,,,,,,,
407,11/13/14 02:44:07 AM,20.797,53.381,10.994,,,,,,,,,,
408,11/13/14 02:49:07 AM,20.321,60.620,12.476,,,,,,,,,,
409,11/13/14 02:54:07 AM,21.107,58.060,12.557,,,,,,,,,,
410,11/13/14 02:59:07 AM,20.273,56.183,11.278,,,,,,,,,,
411,11/13/14 03:04:07 AM,20.487,60.131,12.510,,,,,,,,,,
412,11/13/14 03:09:07 AM,21.203,57.799,12.577,,,,,,,,,,
413,11/13/14 03:14:07 AM,20.035,59.968,12.043,,,,,,,,,,
414,11/13/14 03:19:07 AM,20.606,59.754,12.526,,,,,,,,,,
415,11/13/14 03:24:07 AM,21.298,57.598,12.614,,,,,,,,,,
416,11/13/14 03:29:07 AM,20.035,61.753,12.490,,,,,,,,,,
417,11/13/14 03:34:07 AM,20.773,59.202,12.541,,,,,,,,,,
418,11/13/14 03:39:07 AM,21.131,54.671,11.665,,,,,,,,,,
419,11/13/14 03:44:07 AM,20.082,61.278,12.417,,,,,,,,,,
420,11/13/14 03:49:07 AM,20.916,58.521,12.499,,,,,,,,,,
421,11/13/14 03:54:07 AM,20.892,53.581,11.139,,,,,,,,,,
422,11/13/14 03:59:07 AM,20.178,60.991,12.435,,,,,,,,,,
423,11/13/14 04:04:07 AM,20.964,58.406,12.513,,,,,,,,,,
424,11/13/14 04:09:07 AM,20.654,53.267,10.830,,,,,,,,,,
425,11/13/14 04:14:07 AM,20.321,60.863,12.537,,,,,,,,,,
426,11/13/14 04:19:07 AM,21.083,58.424,12.630,,,,,,,,,,
427,11/13/14 04:24:07 AM,20.392,54.750,11.000,,,,,,,,,,
428,11/13/14 04:29:07 AM,20.392,60.541,12.524,,,,,,,,,,
429,11/13/14 04:34:07 AM,21.107,58.122,12.573,,,,,,,,,,
430,11/13/14 04:39:07 AM,20.225,57.098,11.478,,,,,,,,,,
431,11/13/14 04:44:07 AM,20.487,59.918,12.456,,,,,,,,,,
432,11/13/14 04:49:07 AM,21.179,57.672,12.522,,,,,,,,,,
433,11/13/14 04:54:07 AM,20.082,59.732,12.028,,,,,,,,,,
434,11/13/14 04:59:07 AM,20.606,59.541,12.471,,,,,,,,,,
435,11/13/14 05:04:07 AM,21.274,57.410,12.541,,,,,,,,,,
436,11/13/14 05:09:07 AM,20.035,60.635,12.211,,,,,,,,,,
437,11/13/14 05:14:07 AM,20.654,59.823,12.588,,,,,,,,,,
438,11/13/14 05:19:07 AM,21.298,57.813,12.670,,,,,,,,,,
439,11/13/14 05:24:07 AM,20.059,61.486,12.446,,,,,,,,,,
440,11/13/14 05:29:07 AM,20.726,59.651,12.612,,,,,,,,,,
441,11/13/14 05:34:07 AM,21.322,57.048,12.490,,,,,,,,,,
442,11/13/14 05:39:07 AM,20.035,61.874,12.519,,,,,,,,,,
443,11/13/14 05:44:07 AM,20.797,59.449,12.627,,,,,,,,,,
444,11/13/14 05:49:07 AM,21.298,56.305,12.267,,,,,,,,,,
445,11/13/14 05:54:07 AM,20.035,61.874,12.519,,,,,,,,,,
446,11/13/14 05:59:07 AM,20.797,59.449,12.627,,,,,,,,,,
447,11/13/14 06:04:07 AM,21.346,56.867,12.463,,,,,,,,,,
448,11/13/14 06:09:07 AM,20.035,62.025,12.556,,,,,,,,,,
449,11/13/14 06:14:07 AM,20.797,59.632,12.674,,,,,,,,,,
450,11/13/14 06:19:07 AM,21.322,57.233,12.539,,,,,,,,,,
451,11/13/14 06:24:07 AM,19.987,62.198,12.554,,,,,,,,,,
452,11/13/14 06:29:07 AM,20.726,59.743,12.635,,,,,,,,,,
453,11/13/14 06:34:07 AM,21.346,57.636,12.668,,,,,,,,,,
454,11/13/14 06:39:07 AM,20.035,61.934,12.534,,,,,,,,,,
455,11/13/14 06:44:07 AM,20.773,59.598,12.643,,,,,,,,,,
456,11/13/14 06:49:07 AM,21.370,57.732,12.716,,,,,,,,,,
457,11/13/14 06:54:07 AM,20.035,61.934,12.534,,,,,,,,,,
458,11/13/14 06:59:07 AM,20.749,59.807,12.674,,,,,,,,,,
459,11/13/14 07:04:07 AM,21.322,57.510,12.612,,,,,,,,,,
460,11/13/14 07:09:07 AM,20.011,62.262,12.592,,,,,,,,,,
461,11/13/14 07:14:07 AM,20.749,59.625,12.627,,,,,,,,,,
462,11/13/14 07:19:07 AM,21.322,56.679,12.390,,,,,,,,,,
463,11/13/14 07:24:07 AM,19.987,61.746,12.443,,,,,,,,,,
464,11/13/14 07:29:07 AM,20.773,58.896,12.462,,,,,,,,,,
465,11/13/14 07:34:07 AM,21.274,55.157,11.932,,,,,,,,,,
466,11/13/14 07:39:07 AM,20.035,61.210,12.355,,,,,,,,,,
467,11/13/14 07:44:07 AM,20.821,58.812,12.485,,,,,,,,,,
468,11/13/14 07:49:07 AM,21.274,55.343,11.983,,,,,,,,,,
469,11/13/14 07:54:07 AM,20.035,61.572,12.445,,,,,,,,,,
470,11/13/14 07:59:07 AM,20.821,59.117,12.564,,,,,,,,,,
471,11/13/14 08:04:07 AM,21.226,55.274,11.920,,,,,,,,,,
472,11/13/14 08:09:07 AM,20.011,61.810,12.481,,,,,,,,,,
473,11/13/14 08:14:07 AM,20.821,59.026,12.540,,,,,,,,,,
474,11/13/14 08:19:07 AM,21.226,55.026,11.852,,,,,,,,,,
475,11/13/14 08:24:07 AM,20.059,61.062,12.340,,,,,,,,,,
476,11/13/14 08:29:07 AM,20.845,58.204,12.349,,,,,,,,,,
477,11/13/14 08:34:07 AM,21.203,54.123,11.579,,,,,,,,,,
478,11/13/14 08:39:07 AM,20.059,60.760,12.265,,,,,,,,,,
479,11/13/14 08:44:07 AM,20.821,58.445,12.390,,,,,,,,,,
480,11/13/14 08:49:07 AM,21.298,55.718,12.108,,,,,,,,,,
481,11/13/14 08:54:07 AM,21.513,57.385,12.758,,,,,,,,,,
482,11/13/14 08:59:07 AM,23.910,50.003,12.874,,,,,,,,,,
483,11/13/14 09:04:07 AM,23.814,51.099,13.118,,,,,,,,,,
484,11/13/14 09:09:07 AM,25.094,45.184,12.408,,,,,,,,,,
485,11/13/14 09:14:07 AM,24.417,46.971,12.383,,,,,,,,,,
486,11/13/14 09:19:07 AM,25.482,45.328,12.808,,,,,,,,,,
487,11/13/14 09:24:07 AM,24.610,39.786,10.051,,,,,,,,,,
488,11/13/14 09:29:07 AM,25.531,48.778,13.979,,,,,,,,,,
489,11/13/14 09:34:07 AM,24.900,40.866,10.713,,,,,,,,,,
490,11/13/14 09:39:07 AM,25.191,49.502,13.895,,,,,,,,,,
491,11/13/14 09:44:07 AM,25.336,42.418,11.667,,,,,,,,,,
492,11/13/14 09:49:07 AM,24.755,42.711,11.248,,,,,,,,,,
493,11/13/14 09:54:07 AM,25.725,45.971,13.245,,,,,,,,,,
494,11/13/14 09:59:07 AM,24.973,39.759,10.365,,,,,,,,,,
495,11/13/14 10:04:07 AM,25.118,49.588,13.855,,,,,,,,,,
496,11/13/14 10:09:07 AM,25.652,45.413,12.991,,,,,,,,,,
497,11/13/14 10:14:07 AM,25.045,41.340,11.017,,,,,,,,,,
498,11/13/14 10:19:07 AM,24.513,39.381,9.813,,,,,,,,,,
499,11/13/14 10:24:07 AM,25.433,53.722,15.388,,,,,,,,,,
500,11/13/14 10:29:07 AM,25.361,44.211,12.318,,,,,,,,,,
501,11/13/14 10:34:07 AM,24.779,40.525,10.479,,,,,,,,,,
502,11/13/14 10:39:07 AM,25.749,52.185,15.227,,,,,,,,,,
503,11/13/14 10:44:07 AM,25.288,43.032,11.841,,,,,,,,,,
504,11/13/14 10:49:07 AM,24.803,43.659,11.623,,,,,,,,,,
505,11/13/14 10:54:07 AM,25.847,48.883,14.302,,,,,,,,,,
506,11/13/14 10:59:07 AM,25.239,41.623,11.294,,,,,,,,,,
507,11/13/14 11:04:07 AM,24.803,45.117,12.122,,,,,,,,,,
508,11/13/14 11:09:07 AM,25.847,47.727,13.932,,,,,,,,,,
509,11/13/14 11:14:07 AM,25.191,41.062,11.045,,,,,,,,,,
510,11/13/14 11:19:07 AM,24.900,46.548,12.685,,,,,,,,,,
511,11/13/14 11:24:07 AM,25.822,46.887,13.636,,,,,,,,,,
512,11/13/14 11:29:07 AM,25.167,40.764,10.914,,,,,,,,,,
513,11/13/14 11:34:07 AM,24.924,46.422,12.666,,,,,,,,,,
514,11/13/14 11:39:07 AM,25.871,46.248,13.470,,,,,,,,,,
515,11/13/14 11:44:07 AM,25.167,40.436,10.792,,,,,,,,,,
516,11/13/14 11:49:07 AM,24.779,44.111,11.757,,,,,,,,,,
517,11/13/14 11:54:07 AM,25.895,48.537,14.236,,,,,,,,,,
518,11/13/14 11:59:07 AM,25.288,41.432,11.268,,,,,,,,,,
519,11/13/14 12:04:07 PM,24.731,38.944,9.840,,,,,,,,,,
520,11/13/14 12:09:07 PM,25.458,52.082,14.927,,,,,,,,,,
521,11/13/14 12:14:07 PM,25.482,43.347,12.127,,,,,,,,,,
522,11/13/14 12:19:07 PM,24.900,39.488,10.198,,,,,,,,,,
523,11/13/14 12:24:07 PM,25.167,49.658,13.922,,,,,,,,,,
524,11/13/14 12:29:07 PM,25.676,44.930,12.850,,,,,,,,,,
525,11/13/14 12:34:07 PM,25.045,40.259,10.618,,,,,,,,,,
526,11/13/14 12:39:07 PM,24.803,45.472,12.241,,,,,,,,,,
527,11/13/14 12:44:07 PM,25.871,47.763,13.966,,,,,,,,,,
528,11/13/14 12:49:07 PM,25.264,41.069,11.113,,,,,,,,,,
529,11/13/14 12:54:07 PM,24.706,40.780,10.508,,,,,,,,,,
530,11/13/14 12:59:07 PM,25.847,50.736,14.879,,,,,,,,,,
531,11/13/14 01:04:07 PM,25.409,42.100,11.618,,,,,,,,,,
532,11/13/14 01:09:07 PM,24.803,39.083,9.958,,,,,,,,,,
533,11/13/14 01:14:07 PM,25.482,51.705,14.837,,,,,,,,,,
534,11/13/14 01:19:07 PM,25.482,43.347,12.127,,,,,,,,,,
535,11/13/14 01:24:07 PM,24.900,39.422,10.173,,,,,,,,,,
536,11/13/14 01:29:07 PM,25.215,49.569,13.938,,,,,,,,,,
537,11/13/14 01:34:07 PM,25.579,44.237,12.524,,,,,,,,,,
538,11/13/14 01:39:07 PM,24.997,39.761,10.388,,,,,,,,,,
539,11/13/14 01:44:07 PM,24.827,46.056,12.457,,,,,,,,,,
540,11/13/14 01:49:07 PM,25.847,46.826,13.638,,,,,,,,,,
541,11/13/14 01:54:07 PM,25.239,40.509,10.885,,,,,,,,,,
542,11/13/14 01:59:07 PM,24.706,41.041,10.604,,,,,,,,,,
543,11/13/14 02:04:07 PM,25.847,49.523,14.503,,,,,,,,,,
544,11/13/14 02:09:07 PM,25.336,41.405,11.301,,,,,,,,,,
545,11/13/14 02:14:07 PM,24.779,38.685,9.783,,,,,,,,,,
546,11/13/14 02:19:07 PM,25.191,49.534,13.905,,,,,,,,,,
547,11/13/14 02:24:07 PM,25.603,44.110,12.502,,,,,,,,,,
548,11/13/14 02:29:07 PM,25.045,39.503,10.334,,,,,,,,,,
549,11/13/14 02:34:07 PM,24.924,46.326,12.634,,,,,,,,,,
550,11/13/14 02:39:07 PM,25.749,45.327,13.051,,,,,,,,,,
551,11/13/14 02:44:07 PM,25.142,40.072,10.635,,,,,,,,,,
552,11/13/14 02:49:07 PM,24.900,44.838,12.115,,,,,,,,,,
553,11/13/14 02:54:07 PM,25.725,45.130,12.962,,,,,,,,,,
554,11/13/14 02:59:07 PM,25.191,42.695,11.635,,,,,,,,,,
555,11/13/14 03:04:07 PM,25.264,54.422,15.432,,,,,,,,,,
556,11/13/14 03:09:07 PM,25.968,51.930,15.353,,,,,,,,,,
557,11/13/14 03:14:07 PM,25.385,47.380,13.398,,,,,,,,,,
558,11/13/14 03:19:07 PM,25.021,52.181,14.554,,,,,,,,,,
559,11/13/14 03:24:07 PM,26.017,56.257,16.653,,,,,,,,,,
560,11/13/14 03:29:07 PM,25.458,49.057,14.001,,,,,,,,,,
561,11/13/14 03:34:07 PM,24.948,46.490,12.710,,,,,,,,,,
562,11/13/14 03:39:07 PM,25.749,61.738,17.874,,,,,,,,,,
563,11/13/14 03:44:07 PM,25.676,51.541,14.967,,,,,,,,,,
564,11/13/14 03:49:07 PM,25.094,47.408,13.142,,,,,,,,,,
565,11/13/14 03:54:07 PM,25.458,59.812,17.097,,,,,,,,,,
566,11/13/14 03:59:07 PM,25.774,49.770,14.513,,,,,,,,,,
567,11/13/14 04:04:07 PM,25.167,46.871,13.034,,,,,,,,,,
568,11/13/14 04:09:07 PM,25.288,57.615,16.348,,,,,,,,,,
569,11/13/14 04:14:07 PM,25.920,53.601,15.803,,,,,,,,,,
570,11/13/14 04:19:07 PM,25.312,48.814,13.791,,,,,,,,,,
571,11/13/14 04:24:07 PM,24.852,50.222,13.807,,,,,,,,,,
572,11/13/14 04:29:07 PM,25.968,60.880,17.858,,,,,,,,,,
573,11/13/14 04:34:07 PM,25.579,50.828,14.661,,,,,,,,,,
574,11/13/14 04:39:07 PM,25.094,47.697,13.235,,,,,,,,,,
575,11/13/14 04:44:07 PM,25.458,56.550,16.213,,,,,,,,,,
576,11/13/14 04:49:07 PM,25.749,48.807,14.188,,,,,,,,,,
577,11/13/14 04:54:07 PM,25.142,46.256,12.809,,,,,,,,,,
578,11/13/14 04:59:07 PM,25.336,57.654,16.404,,,,,,,,,,
579,11/13/14 05:04:07 PM,25.822,52.860,15.495,,,,,,,,,,
580,11/13/14 05:09:07 PM,25.312,47.981,13.526,,,,,,,,,,
581,11/13/14 05:14:07 PM,24.900,48.794,13.407,,,,,,,,,,
582,11/13/14 05:19:07 PM,25.944,60.011,17.607,,,,,,,,,,
583,11/13/14 05:24:07 PM,25.579,50.159,14.455,,,,,,,,,,
584,11/13/14 05:29:07 PM,25.070,47.148,13.036,,,,,,,,,,
585,11/13/14 05:34:07 PM,25.361,58.030,16.529,,,,,,,,,,
586,11/13/14 05:39:07 PM,25.920,52.621,15.514,,,,,,,,,,
587,11/13/14 05:44:07 PM,25.336,47.920,13.528,,,,,,,,,,
588,11/13/14 05:49:07 PM,24.997,51.892,14.446,,,,,,,,,,
589,11/13/14 05:54:07 PM,26.042,55.571,16.482,,,,,,,,,,
590,11/13/14 05:59:07 PM,25.555,45.886,13.062,,,,,,,,,,
591,11/13/14 06:04:07 PM,24.997,44.720,12.163,,,,,,,,,,
592,11/13/14 06:09:07 PM,25.336,57.062,16.242,,,,,,,,,,
593,11/13/14 06:14:07 PM,25.774,49.706,14.493,,,,,,,,,,
594,11/13/14 06:19:07 PM,25.215,45.134,12.501,,,,,,,,,,
595,11/13/14 06:24:07 PM,25.118,53.646,15.074,,,,,,,,,,
596,11/13/14 06:29:07 PM,25.944,54.519,16.092,,,,,,,,,,
597,11/13/14 06:34:07 PM,25.433,48.926,13.937,,,,,,,,,,
598,11/13/14 06:39:07 PM,25.021,48.969,13.573,,,,,,,,,,
599,11/13/14 06:44:07 PM,26.017,60.641,17.841,,,,,,,,,,
600,11/13/14 06:49:07 PM,25.652,51.220,14.847,,,,,,,,,,
601,11/13/14 06:54:07 PM,25.142,47.800,13.312,,,,,,,,,,
602,11/13/14 06:59:07 PM,25.336,58.803,16.715,,,,,,,,,,
603,11/13/14 07:04:07 PM,25.920,53.917,15.895,,,,,,,,,,
604,11/13/14 07:09:07 PM,25.409,48.827,13.883,,,,,,,,,,
605,11/13/14 07:14:07 PM,24.997,50.782,14.111,,,,,,,,,,
606,11/13/14 07:19:07 PM,26.017,59.311,17.489,,,,,,,,,,
607,11/13/14 07:24:07 PM,25.603,51.054,14.752,,,,,,,,,,
608,11/13/14 07:29:07 PM,25.118,47.764,13.279,,,,,,,,,,
609,11/13/14 07:34:07 PM,25.264,58.202,16.485,,,,,,,,,,
610,11/13/14 07:39:07 PM,25.920,53.727,15.840,,,,,,,,,,
611,11/13/14 07:44:07 PM,25.409,49.051,13.954,,,,,,,,,,
612,11/13/14 07:49:07 PM,24.924,47.098,12.887,,,,,,,,,,
613,11/13/14 07:54:07 PM,25.895,62.191,18.128,,,,,,,,,,
614,11/13/14 07:59:07 PM,25.628,51.153,14.804,,,,,,,,,,
615,11/13/14 08:04:07 PM,25.142,47.543,13.230,,,,,,,,,,
616,11/13/14 08:09:07 PM,25.312,58.023,16.482,,,,,,,,,,
617,11/13/14 08:14:07 PM,25.895,53.471,15.742,,,,,,,,,,
618,11/13/14 08:19:07 PM,25.409,48.667,13.833,,,,,,,,,,
619,11/13/14 08:24:07 PM,24.973,48.707,13.446,,,,,,,,,,
620,11/13/14 08:29:07 PM,25.993,58.935,17.365,,,,,,,,,,
621,11/13/14 08:34:07 PM,25.506,50.309,14.435,,,,,,,,,,
622,11/13/14 08:39:07 PM,23.357,58.899,14.885,,,,,,,,,,
623,11/13/14 08:44:07 PM,23.237,73.406,18.238,,,,,,,,,,
624,11/13/14 08:49:07 PM,22.230,62.961,14.861,,,,,,,,,,
625,11/13/14 08:54:07 PM,21.728,75.635,17.258,,,,,,,,,,
626,11/13/14 08:59:07 PM,22.134,81.568,18.856,,,,,,,,,,
627,11/13/14 09:04:07 PM,21.608,71.016,16.149,,,,,,,,,,
628,11/13/14 09:09:07 PM,21.131,80.984,17.762,,,,,,,,,,
629,11/13/14 09:14:07 PM,21.632,84.122,18.859,,,,,,,,,,
630,11/13/14 09:19:07 PM,21.155,68.960,15.255,,,,,,,,,,
631,11/13/14 09:24:07 PM,20.630,75.012,16.066,,,,,,,,,,
632,11/13/14 09:29:07 PM,21.203,78.507,17.339,,,,,,,,,,
633,11/13/14 09:34:07 PM,21.393,71.590,16.069,,,,,,,,,,
634,11/13/14 09:39:07 PM,20.416,72.627,15.354,,,,,,,,,,
635,11/13/14 09:44:07 PM,20.964,77.088,16.819,,,,,,,,,,
636,11/13/14 09:49:07 PM,21.465,77.820,17.454,,,,,,,,,,
637,11/13/14 09:54:07 PM,20.273,67.678,14.122,,,,,,,,,,
638,11/13/14 09:59:07 PM,20.630,75.587,16.186,,,,,,,,,,
639,11/13/14 10:04:07 PM,21.203,76.507,16.930,,,,,,,,,,
640,11/13/14 10:09:07 PM,20.892,65.022,14.093,,,,,,,,,,
641,11/13/14 10:14:07 PM,20.344,73.454,15.462,,,,,,,,,,
642,11/13/14 10:19:07 PM,20.940,75.304,16.427,,,,,,,,,,
643,11/13/14 10:24:07 PM,21.441,74.393,16.719,,,,,,,,,,
644,11/13/14 10:29:07 PM,20.154,69.219,14.356,,,,,,,,,,
645,11/13/14 10:34:07 PM,20.630,74.493,15.957,,,,,,,,,,
646,11/13/14 10:39:07 PM,21.250,73.457,16.336,,,,,,,,,,
647,11/13/14 10:44:07 PM,20.535,61.503,12.899,,,,,,,,,,
648,11/13/14 10:49:07 PM,20.368,73.198,15.430,,,,,,,,,,
649,11/13/14 10:54:07 PM,21.036,72.310,15.882,,,,,,,,,,
650,11/13/14 10:59:07 PM,21.226,65.139,14.438,,,,,,,,,,
651,11/13/14 11:04:07 PM,20.178,70.951,14.762,,,,,,,,,,
652,11/13/14 11:09:07 PM,20.821,71.423,15.483,,,,,,,,,,
653,11/13/14 11:14:07 PM,21.393,69.653,15.639,,,,,,,,,,
654,11/13/14 11:19:07 PM,20.130,67.623,13.973,,,,,,,,,,
655,11/13/14 11:24:07 PM,20.654,70.456,15.110,,,,,,,,,,
656,11/13/14 11:29:07 PM,21.298,68.247,15.230,,,,,,,,,,
657,11/13/14 11:34:07 PM,20.178,64.451,13.279,,,,,,,,,,
658,11/13/14 11:39:07 PM,20.535,69.112,14.697,,,,,,,,,,
659,11/13/14 11:44:07 PM,21.226,66.334,14.719,,,,,,,,,,
660,11/13/14 11:49:07 PM,20.249,62.000,12.753,,,,,,,,,,
661,11/13/14 11:54:07 PM,20.487,67.273,14.233,,,,,,,,,,
662,11/13/14 11:59:07 PM,21.226,64.150,14.201,,,,,,,,,,
663,11/14/14 12:04:07 AM,20.178,62.380,12.778,,,,,,,,,,
664,11/14/14 12:09:07 AM,20.297,75.377,15.820,,,,,,,,,,
665,11/14/14 12:14:07 AM,20.869,77.069,16.722,,,,,,,,,,
666,11/14/14 12:19:07 AM,21.417,72.471,16.284,,,,,,,,,,
667,11/14/14 12:24:07 AM,20.201,66.392,13.757,,,,,,,,,,
668,11/14/14 12:29:07 AM,20.463,72.433,15.358,,,,,,,,,,
669,11/14/14 12:34:07 AM,21.155,68.192,15.081,,,,,,,,,,
670,11/14/14 12:39:07 AM,20.344,59.682,12.261,,,,,,,,,,
671,11/14/14 12:44:07 AM,20.297,68.686,14.373,,,,,,,,,,
672,11/14/14 12:49:07 AM,21.083,64.785,14.217,,,,,,,,,,
673,11/14/14 12:54:07 AM,20.559,56.626,11.664,,,,,,,,,,
674,11/14/14 12:59:07 AM,20.178,71.971,14.984,,,,,,,,,,
675,11/14/14 01:04:07 AM,20.773,74.059,16.004,,,,,,,,,,
676,11/14/14 01:09:07 AM,21.298,71.221,15.896,,,,,,,,,,
677,11/14/14 01:14:07 AM,20.463,60.855,12.670,,,,,,,,,,
678,11/14/14 01:19:07 AM,20.321,71.124,14.937,,,,,,,,,,
679,11/14/14 01:24:07 AM,21.059,66.721,14.651,,,,,,,,,,
680,11/14/14 01:29:07 AM,20.606,57.493,11.939,,,,,,,,,,
681,11/14/14 01:34:07 AM,20.249,66.578,13.846,,,,,,,,,,
682,11/14/14 01:39:07 AM,21.036,62.461,13.609,,,,,,,,,,
683,11/14/14 01:44:07 AM,20.511,55.941,11.435,,,,,,,,,,
684,11/14/14 01:49:07 AM,20.225,69.291,14.440,,,,,,,,,,
685,11/14/14 01:54:07 AM,20.797,72.323,15.655,,,,,,,,,,
686,11/14/14 01:59:07 AM,21.250,71.855,15.989,,,,,,,,,,
687,11/14/14 02:04:07 AM,21.322,64.556,14.389,,,,,,,,,,
688,11/14/14 02:09:07 AM,20.178,70.191,14.595,,,,,,,,,,
689,11/14/14 02:14:07 AM,20.797,68.246,14.751,,,,,,,,,,
690,11/14/14 02:19:07 AM,21.179,60.971,13.373,,,,,,,,,,
691,11/14/14 02:24:07 AM,20.011,67.010,13.719,,,,,,,,,,
692,11/14/14 02:29:07 AM,20.749,63.708,13.643,,,,,,,,,,
693,11/14/14 02:34:07 AM,21.250,58.174,12.721,,,,,,,,,,
694,11/14/14 02:39:07 AM,20.106,69.680,14.413,,,,,,,,,,
